"model","prompt","name","type","file_id"
"storydiff","fairy_tales_34","A serene painting of A wise elf fighting in a battle with a gleaming sword.png","image","113e6SxlGay2kBTGx0aGyXbHpyrX-pQ_a"
"storydiff","fairy_tales_34","A serene painting of A wise elf crafting bows and arrows in a woodland cabin.png","image","1LwMJflXfS7Wr_1ZzH_GwHsNtPVG9N6uG"
"storydiff","fairy_tales_34","A serene painting of A wise elf celebrating with fellow elves by a fire.png","image","1X29hbv3SuyPEpfVAGM5NSz_2POPpKus_"
"storydiff","fairy_tales_30","A peaceful sketch of A playful faun leading a procession of woodland creatures.png","image","1WSODM3zIm6yD-_wYV0kxqNtoNHBW--vZ"
"storydiff","fairy_tales_30","A peaceful sketch of A playful faun dancing in a circle of mushrooms.png","image","19c_1ECUSXOl811TdqFVMs179lYqvB1D9"
"storydiff","fairy_tales_30","A peaceful sketch of A playful faun guiding travelers through a magical forest.png","image","10-bVo0cLgw37c-9gvcQ4KNlmezYsTlKP"
"storydiff","fairy_tales_30","A peaceful sketch of A playful faun sitting by a fire telling stories.png","image","10iaQGOshA4Q8pnuACsyuuPfSnWDsdYUC"
"storydiff","fairy_tales_30","A peaceful sketch of A playful faun playing a flute by a bubbling stream.png","image","1daSnhYXdcukdtIWjEaQScNFhd0gWSqA8"
"storydiff","fairy_tales_3","A dark and enchanting artwork of A mysterious witch in flowing robes flying on a broomstick under a full moon.png","image","1cPelgZzc9o8v0ACAn596h0PmnhNDCVdN"
"storydiff","fairy_tales_3","A dark and enchanting artwork of A mysterious witch in flowing robes gathering herbs in a misty forest.png","image","1zhM5NqaKHmsArrr37amQHDB-O3_xAlPL"
"storydiff","fairy_tales_3","A dark and enchanting artwork of A mysterious witch in flowing robes stirring a bubbling potion in a cauldron.png","image","11s3MyZ8GBJa_USUZqetApMPNMF6Pe-kG"
"storydiff","fairy_tales_3","A dark and enchanting artwork of A mysterious witch in flowing robes reading incantations from an ancient book.png","image","1IlxmIOO7hhAfH1kv1fsMKxWVie31UuJo"
"storydiff","fairy_tales_3","A dark and enchanting artwork of A mysterious witch in flowing robes casting spells in a candlelit cabin.png","image","1EvHvUXego0yDNU3fSt2vowWr71zV5gMn"
"storydiff","fairy_tales_32","A colorful illustration of A graceful unicorn galloping through a flower field.png","image","1empRkCBMObtoNEjr9AmiGGsFpJVkkSbd"
"storydiff","fairy_tales_32","A colorful illustration of A graceful unicorn protecting a sacred grove.png","image","1S26K1GcV2MOEhJ3AMvBejUnMTpiSWTry"
"storydiff","fairy_tales_32","A colorful illustration of A graceful unicorn spreading magic in the forest.png","image","1sS6nZBBMhryChkddV8NADhSWTgaRv9gA"
"storydiff","fairy_tales_32","A colorful illustration of A graceful unicorn standing by a sparkling waterfall.png","image","1HjBsl2ni8EWxId25QA7rdDNE3PC6_k1m"
"storydiff","fairy_tales_32","A colorful illustration of A graceful unicorn racing across a rainbow bridge.png","image","1BKrM_4AG1LdAsXpLu-mSkUpdPusYom1S"
"storydiff","fairy_tales_33","A dark drawing of A mysterious witch preparing a magical brew in a forest.png","image","18htKJpTiXtxw8G7V0gngujg4AMc99Cq1"
"storydiff","fairy_tales_33","A dark drawing of A mysterious witch brewing a potion in a bubbling cauldron.png","image","1xT2LsIg2RnItTePy9li3rjM16FwKGL9S"
"storydiff","fairy_tales_33","A dark drawing of A mysterious witch reading spells in an ancient book.png","image","1nnAhKJaMXaT0aoRbyRN0FWTE5pNjAdoF"
"storydiff","fairy_tales_33","A dark drawing of A mysterious witch cursing a lost traveler in the woods.png","image","127W7fokStx_koBlf5KGN33L89XCOB2N3"
"storydiff","fairy_tales_33","A dark drawing of A mysterious witch flying on a broomstick under a full moon.png","image","1G7sIDK9jk9AH8wrUFWOIvgKvNA9Z-7Ug"
"storydiff","fairy_tales_31","A fiery illustration of A majestic phoenix spreading its wings over a burning city.png","image","1EF2eQq0Wu1LDbMDERZPDFJKERj5SkZcB"
"storydiff","fairy_tales_31","A fiery illustration of A majestic phoenix resting on a burning tree.png","image","1rxV6avh_YSdEyciWchK4qzvv6KbG93jp"
"storydiff","fairy_tales_31","A fiery illustration of A majestic phoenix rising from the ashes in a burst of fire.png","image","1ziQN2o8LlbeqNeUhSUY7uNjhxggBsib8"
"storydiff","fairy_tales_31","A fiery illustration of A majestic phoenix appearing in a flash of flame.png","image","1CNu3oXbzHhCruIdQxb_cVwPySyQXPLUa"
"storydiff","fairy_tales_31","A fiery illustration of A majestic phoenix flying through a fiery sky.png","image","1WFlN1mCEMogdvgrfCaAJZwkKF8IN6jHd"
"storydiff","fairy_tales_28","A charming sketch of A friendly gnome tending to the plants in a forest.png","image","1gAtsKm_-LMGIAN2DA89ObaSc6m6V9BcQ"
"storydiff","fairy_tales_28","A charming sketch of A friendly gnome working in a hidden underground garden.png","image","107oOvhWs9uB4h0ceiGBHAtz1yHmrFvlX"
"storydiff","fairy_tales_28","A charming sketch of A friendly gnome playing tricks in a quiet village.png","image","1W21Emnbu_6UatRqmECcOnqfIim_H4Qtp"
"storydiff","fairy_tales_28","A charming sketch of A friendly gnome sitting by a cozy fireplace with a pipe.png","image","1Qp22mAUclPB7IORHdun_OdUdrj4WGSDh"
"storydiff","fairy_tales_28","A charming sketch of A friendly gnome traveling with a mushroom cart.png","image","1wKZxyXU12z0oA4hG25U9TJRdyIyrMocE"
"storydiff","fairy_tales_27","A frightening drawing of A fearsome ogre hiding in a dark cave.png","image","112HAn_zhT_ozxDH2DaZjHOzuS03jp2Tj"
"storydiff","fairy_tales_27","A frightening drawing of A fearsome ogre stomping through a village in a rage.png","image","10i7zNCZYOcVs11WzylZL6p8YwCh1t2Cu"
"storydiff","fairy_tales_27","A frightening drawing of A fearsome ogre eating a giant feast by a fire.png","image","1GhW5ePRkkKmP6KSlOec5WWAZh0QL698p"
"storydiff","fairy_tales_27","A frightening drawing of A fearsome ogre chasing heroes through the forest.png","image","1Z_Z1xIVNOl16QRWkWIUrtlGUmmza4MPe"
"storydiff","fairy_tales_27","A frightening drawing of A fearsome ogre resting by a muddy river.png","image","1XIUb4R6jloXD13oBivLPm_Y6udC1xAS3"
"storydiff","fairy_tales_29","A sneaky illustration of A cunning goblin brewing potions in a dark hut.png","image","1fhhGgQVXVM45I_1xufDfoYjwIt5x8-OR"
"storydiff","fairy_tales_29","A sneaky illustration of A cunning goblin hoarding treasure in a hidden cave.png","image","1HcOlBWgUpQWh5IY5tOFGdmVado6ndbpB"
"storydiff","fairy_tales_29","A sneaky illustration of A cunning goblin working in a dank forge.png","image","17NFvYxy7WV5-L7hcbt_GeW7kn4n825xZ"
"storydiff","fairy_tales_29","A sneaky illustration of A cunning goblin stealing from travelers in the night.png","image","1s7jr6Oy5IVX9SoYtqu0vJ2Suj8GU9rKS"
"storydiff","fairy_tales_29","A sneaky illustration of A cunning goblin sneaking through a dark alley.png","image","1MLgQW5Z_4tz0_HXN7QcjEpc8CihouNA_"
"storydiff","fairy_tales_26","A heartwarming illustration of A kind fairy godmother offering advice to a princess.png","image","1Ml64TfnXGO3BZj0Aci5mBvrnIRRPQcFC"
"storydiff","fairy_tales_26","A heartwarming illustration of A kind fairy godmother visiting a poor family with a blessing.png","image","1_MDSQF6I09ScmnaH_DG5MM9zcmaiBaL0"
"storydiff","fairy_tales_26","A heartwarming illustration of A kind fairy godmother preparing magical gifts in a cozy home.png","image","1AQOWi2u9XDh1KpwDS2NmEwkXLE2j9lHv"
"storydiff","fairy_tales_26","A heartwarming illustration of A kind fairy godmother waving a wand to transform pumpkins.png","image","1a5BVyZg7VJjdIWNJEC_Hp9HVP5SxCLds"
"storydiff","fairy_tales_26","A heartwarming illustration of A kind fairy godmother granting wishes in a sparkling forest.png","image","1lGUSlDjUPK1BeRFy2edR50oJvfIlbI_s"
"storydiff","fairy_tales_25","A rugged drawing of A grumpy troll guarding a stone bridge in the mountains.png","image","1ASxFU4ou6YDRVkp7jPiE8-V72neJb_DE"
"storydiff","fairy_tales_25","A rugged drawing of A grumpy troll threatening travelers in a dark cave.png","image","1-Gzof3NEtXC_PSC0rb_nedtPe6yR1wvB"
"storydiff","fairy_tales_25","A rugged drawing of A grumpy troll wandering through a foggy swamp.png","image","1XCuzA6Nf3G0WmZXQ9RLm6mtnOY5JvbqR"
"storydiff","fairy_tales_25","A rugged drawing of A grumpy troll grumbling in an underground lair.png","image","1d1oEHV5MBTzshAGuS1XFI_MJ5LZJkgO-"
"storydiff","fairy_tales_25","A rugged drawing of A grumpy troll sitting by a campfire in the woods.png","image","1r_TBq90kf51_3W25IzNppjZRqBNQS7cZ"
"storydiff","fairy_tales_22","A dreamy illustration of A beautiful princess singing to woodland animals in a forest.png","image","17M99jFxocYGeYVPZ_F7I6DIQ8zS59Bxm"
"storydiff","fairy_tales_22","A dreamy illustration of A beautiful princess gazing at the stars from a castle balcony.png","image","1Lx8BYUP64AzlFI_7oRvLSQopn-LQJraU"
"storydiff","fairy_tales_22","A dreamy illustration of A beautiful princess walking in a garden of enchanted roses.png","image","1kSAOYXs7z721UBIJqSufCLkjYLlptPnj"
"storydiff","fairy_tales_22","A dreamy illustration of A beautiful princess wearing a shimmering gown at a royal ball.png","image","1WdMkDiomMnRztcy2rtngFsIJ_lBlvBs4"
"storydiff","fairy_tales_22","A dreamy illustration of A beautiful princess seeking wisdom from an old magical mirror.png","image","1o_2krnsG-p4pYBfyeoPDuX2zLZ7B5E02"
"storydiff","fairy_tales_24","A dark and eerie drawing of A mysterious witch collecting herbs in a hidden glade.png","image","1pbPk6HKqyuPla7qsiecv2dub2Fp1MZmw"
"storydiff","fairy_tales_24","A dark and eerie drawing of A mysterious witch flying on a broom under a full moon.png","image","1F3c1Yriz4vAW_bawe02UmYIJyzi4eUeI"
"storydiff","fairy_tales_24","A dark and eerie drawing of A mysterious witch stirring a potion in a bubbling cauldron.png","image","1g3JN2Bl-8OmmNK4dU-2cAgHQWcMSNeLp"
"storydiff","fairy_tales_24","A dark and eerie drawing of A mysterious witch reading from a spellbook in a dark hut.png","image","1khJZ0z9baG7qC0Qr0ajivACUYxUQZNei"
"storydiff","fairy_tales_24","A dark and eerie drawing of A mysterious witch casting a curse in a misty forest.png","image","1cAx1OmdI3wmJKh0lMNNuWdnhwDazfElj"
"storydiff","fairy_tales_23","A mystical painting of A wise wizard studying ancient tomes in a library.png","image","1YJRPg0Z0vcWBDR84mpjVHgoY1AlcvNJL"
"storydiff","fairy_tales_23","A mystical painting of A wise wizard battling a dragon in a dark forest.png","image","14gbghodJjJft6FhC-VHn_G2KjC-rhh7e"
"storydiff","fairy_tales_23","A mystical painting of A wise wizard summoning creatures from a cauldron.png","image","10kcWo-JmOGWGkxvuVkYwNDr_mQ4IL-sT"
"storydiff","fairy_tales_23","A mystical painting of A wise wizard creating potions under a full moon.png","image","1zHnexrpi5VBmXoGF8Fw_CzzUhrzvBFop"
"storydiff","fairy_tales_23","A mystical painting of A wise wizard casting spells in a mystical tower.png","image","1OmMuJru-0YJOYbR6At3DPPObV4Kf9Khw"
"storydiff","fairy_tales_21","A naturalistic painting of A serene dryad with leafy hair resting in the shade of a grand tree.png","image","1ynsIbsD0DAcmpWO8SPPYugbM4d2j0nE7"
"storydiff","fairy_tales_21","A naturalistic painting of A serene dryad with leafy hair weaving flowers into her hair.png","image","1kHMehNCnBZseJPVzGScpLIDNauz09IGM"
"storydiff","fairy_tales_21","A naturalistic painting of A serene dryad with leafy hair playing with woodland creatures in the morning mist.png","image","1I-_mbT6lNwr_HItKARVeP6W9w5IbJUBr"
"storydiff","fairy_tales_21","A naturalistic painting of A serene dryad with leafy hair dancing with the wind in a forest clearing.png","image","1oEwUFLRVSWtoRqMXsmEIJwogD7vpHc0N"
"storydiff","fairy_tales_21","A naturalistic painting of A serene dryad with leafy hair singing to the birds in the early dawn light.png","image","11_CE0tCXiFiZhMDCQ-8LRyEQNXX80Bv_"
"storydiff","fairy_tales_21","A naturalistic painting of A serene dryad with leafy hair walking through a sunlit grove.png","image","17tM_pTU0wnkPnhBSnsT5NkSHF7Fa479R"
"storydiff","fairy_tales_21","A naturalistic painting of A serene dryad with leafy hair resting against an ancient oak tree.png","image","1dkSIxVQH1aS3iFS2xeQCOKNQigZRGU8U"
"storydiff","fairy_tales_21","A naturalistic painting of A serene dryad with leafy hair watching over a grove of saplings.png","image","1GWgmfJtiF4JzUMmTBVTPU-5IlDWXSKNM"
"storydiff","fairy_tales_2","A dark fantasy depiction of A menacing troll with rough skin lurking beneath an old stone bridge.png","image","1JSep1sbLGKs_FTzDjkbuJqLqpZLtGXBi"
"storydiff","fairy_tales_2","A dark fantasy depiction of A menacing troll with rough skin sharpening a massive club near a fire.png","image","1m5rE6bmN1vCibm5Bfkluv9Z8CeJlBvDP"
"storydiff","fairy_tales_2","A dark fantasy depiction of A menacing troll with rough skin guarding a cave filled with treasures.png","image","14bzXja5NBXrjk6XuAWihUWMCvWjBmada"
"storydiff","fairy_tales_2","A dark fantasy depiction of A menacing troll with rough skin chasing intruders through dark woods.png","image","12hgLs5AVANqNoItH4QwBgtN4BkJ9ntlZ"
"storydiff","fairy_tales_2","A dark fantasy depiction of A menacing troll with rough skin watching over a mountain pass silently.png","image","1lW71aYkfj3zJBTTdCa0BquZ4EfqlswGv"
"storydiff","fairy_tales_20","A playful painting of A mischievous satyr with a reed pipe resting on a boulder in a twilight grove.png","image","1QAzV0hirSJlPz86t1bl9Ij3o7tHXOZqZ"
"storydiff","fairy_tales_20","A playful painting of A mischievous satyr with a reed pipe frolicking among wildflowers.png","image","1c_oAD-_AolrxUN3RrIdr2giViAsfscg7"
"storydiff","fairy_tales_20","A playful painting of A mischievous satyr with a reed pipe playing tunes beside a babbling brook.png","image","1JPa1-NHfgrm0fgbvrlUb1A62UsAQ7Rsx"
"storydiff","fairy_tales_20","A playful painting of A mischievous satyr with a reed pipe leading a merry chase through a meadow.png","image","19jsFGI0gfs5nsbbFHz9iaopzWMq8SnqW"
"storydiff","fairy_tales_20","A playful painting of A mischievous satyr with a reed pipe singing under the light of the full moon.png","image","1KcWMx2SIgWFENXwpCPEO10GJkUpzJcEa"
"storydiff","fairy_tales_20","A playful painting of A mischievous satyr with a reed pipe drinking from a natural spring.png","image","1gLpnzRhhxQlhRKoH_NtVjQuv0AqKgPSR"
"storydiff","fairy_tales_20","A playful painting of A mischievous satyr with a reed pipe dancing in a moonlit glade.png","image","1L0pI95ix4yb4SG76hWb4XRuGntzeGxXZ"
"storydiff","fairy_tales_20","A playful painting of A mischievous satyr with a reed pipe hiding behind a tree in a sun-dappled forest.png","image","1lIn19V5e3d9HaSekO24VgQ6qpZyYjn2s"
"storydiff","fairy_tales_17","A robust painting of A sturdy dwarf with a thick beard exploring a network of underground tunnels.png","image","1wdYSMV28M68YWCKoqlKWs_cxQbg5p60B"
"storydiff","fairy_tales_17","A robust painting of A sturdy dwarf with a thick beard gathering herbs in a forest clearing.png","image","1FdGmUtwOd3ikUtY5-iqe__tFWQxmbESQ"
"storydiff","fairy_tales_17","A robust painting of A sturdy dwarf with a thick beard mining for gems in a glittering cave.png","image","1RkOuobnQwMMYRv29hQ8pKPnC-WVc_Kff"
"storydiff","fairy_tales_17","A robust painting of A sturdy dwarf with a thick beard drinking ale in a bustling tavern.png","image","1TOlhfVqxtQggEc4wjYT3Jiwu_XlG70yk"
"storydiff","fairy_tales_17","A robust painting of A sturdy dwarf with a thick beard climbing a steep mountain path.png","image","1yk9TGASUyDiKqKoKJvlBO6uapo8O3zO1"
"storydiff","fairy_tales_17","A robust painting of A sturdy dwarf with a thick beard resting by a roaring fireplace.png","image","1a2xVmN2ZO2AvwRNJlD2MPRT-rAdEcrP5"
"storydiff","fairy_tales_17","A robust painting of A sturdy dwarf with a thick beard carving runes into stone tablets.png","image","1VOvQHcCYMPtWrJBNw5ptsWn4UigSo64t"
"storydiff","fairy_tales_17","A robust painting of A sturdy dwarf with a thick beard crafting weapons at a forge.png","image","1rN5cKR9uEPUA-1AEwtnDb-YVj9RjeDmu"
"storydiff","fairy_tales_19","A mysterious painting of A cunning witch with a pointy hat preparing charms in a cluttered cottage.png","image","1mTwUrlU-3ojXIilrMtR-GAx6-8E22DTr"
"storydiff","fairy_tales_19","A mysterious painting of A cunning witch with a pointy hat casting a spell in a dark, enchanted forest.png","image","12tKYRgSe9Ug3QzEHszUu6ZyoYdfirFFm"
"storydiff","fairy_tales_19","A mysterious painting of A cunning witch with a pointy hat consulting an ancient grimoire by candlelight.png","image","1USOAeBCnTUTgbFrJHRDSyZQRdWiXBizS"
"storydiff","fairy_tales_19","A mysterious painting of A cunning witch with a pointy hat flying on a broomstick under a full moon.png","image","1WKaiMJoxvlfB3BFPOnjPdo3h1l1YtKRB"
"storydiff","fairy_tales_19","A mysterious painting of A cunning witch with a pointy hat in a shadowy glade surrounded by glowing eyes.png","image","1dqlttLDhywt30-OtUJv6eU3mMu7PFMvK"
"storydiff","fairy_tales_19","A mysterious painting of A cunning witch with a pointy hat watching over a bubbling potion in a misty cave.png","image","1hFjxSmWgOOJ8IpQ9wiOzpid20i5tqL2Q"
"storydiff","fairy_tales_19","A mysterious painting of A cunning witch with a pointy hat brewing a potion in a bubbling cauldron.png","image","1l8t_MbzfEjmperB9SLsrYDMD45ziyUMN"
"storydiff","fairy_tales_18","A quirky artwork of A mischievous goblin with sharp features stealing shiny objects from a merchant's stall.png","image","1enwDwaPnnflxiKpfE2U97JZBmvJmUJqq"
"storydiff","fairy_tales_18","A quirky artwork of A mischievous goblin with sharp features sneaking through a dark market at midnight.png","image","1dGxthAsiSgnaHlD__0RQDl70zkL3aO3Y"
"storydiff","fairy_tales_18","A quirky artwork of A mischievous goblin with sharp features climbing the walls of a deserted castle.png","image","1niDfyvtrGqHfaDfcq60nHakUunrkY3zD"
"storydiff","fairy_tales_18","A quirky artwork of A mischievous goblin with sharp features playing tricks on travelers in a village.png","image","1V3l0Ej-j50teQ2X27UoqYWG2pSHHAO8i"
"storydiff","fairy_tales_18","A quirky artwork of A mischievous goblin with sharp features laughing by a flickering campfire.png","image","1F3jgaG91oihm5Dfk2tkVAvehEcFDB9x6"
"storydiff","fairy_tales_18","A quirky artwork of A mischievous goblin with sharp features running through an underground tunnel.png","image","1x2ydKNuc_Qii1ULzavcJo-SEw1adBqjU"
"storydiff","fairy_tales_18","A quirky artwork of A mischievous goblin with sharp features scurrying through a dense forest at twilight.png","image","1T1RyQnPMaIDpTKFkqKbYWu0JqGio98en"
"storydiff","fairy_tales_18","A quirky artwork of A mischievous goblin with sharp features hiding in the shadows of a narrow alleyway.png","image","1Q3Yd-9O_QlfobH049ruLHy6-ZEl67Gu4"
"storydiff","fairy_tales_13","An adventurous illustration of A powerful centaur with a bow beside a river under a twilight sky.png","image","19YtfMO1qA1N4XZ3i1D7iB26ff0svFptt"
"storydiff","fairy_tales_13","An adventurous illustration of A powerful centaur with a bow leading a group of warriors through a mountain pass.png","image","1-iAqZWZrfexbiS5hcZ9HZSfLCQ19ptMt"
"storydiff","fairy_tales_13","An adventurous illustration of A powerful centaur with a bow practicing archery in a secluded glade.png","image","1zmnz0553MrxjFdTgIUxDYSORPdMWFrKQ"
"storydiff","fairy_tales_13","An adventurous illustration of A powerful centaur with a bow patrolling the edge of a dense forest.png","image","1wOgyLsdWKbXLnXxrjT-AZtoL2nunjIL0"
"storydiff","fairy_tales_13","An adventurous illustration of A powerful centaur with a bow at the foot of a towering cliff.png","image","1JboFrEfRFmdutBQliiQGtoQkuQv3uTIk"
"storydiff","fairy_tales_13","An adventurous illustration of A powerful centaur with a bow galloping through a grassy plain at dawn.png","image","1QetZY_xq2vlsucWR4HBbMuDFuU-uDrSu"
"storydiff","fairy_tales_13","An adventurous illustration of A powerful centaur with a bow under a sky filled with storm clouds.png","image","1bnwm590h6Z-uqPK3K3QlCK5cINi8-CPP"
"storydiff","fairy_tales_16","A friendly depiction of A gentle ogre with a broad smile building a shelter from fallen logs.png","image","1pDXnzTAX8RxtMhsamu0fW3Kgg4nlqqhV"
"storydiff","fairy_tales_16","A friendly depiction of A gentle ogre with a broad smile gathering berries in a sunlit meadow.png","image","1ahTt0ZWBKJJX22tzw_zFPFk7fIN_6eif"
"storydiff","fairy_tales_16","A friendly depiction of A gentle ogre with a broad smile carrying a bundle of firewood through the forest.png","image","1IYxpVo-kjEVt0Ic51o4YOoYua5kZasmH"
"storydiff","fairy_tales_16","A friendly depiction of A gentle ogre with a broad smile sitting by a roaring campfire.png","image","17dqAmOs9ndQeK6gKAXl_vo_rJzd97uqc"
"storydiff","fairy_tales_16","A friendly depiction of A gentle ogre with a broad smile playing with forest animals in a glade.png","image","1KDTsdAXscC6HgOB_P0dkJ_2yc0QqqMHL"
"storydiff","fairy_tales_16","A friendly depiction of A gentle ogre with a broad smile helping lost travelers find their way.png","image","1oyqBOHH0oL4E-1thqSLpvFGXabVxg0zm"
"storydiff","fairy_tales_16","A friendly depiction of A gentle ogre with a broad smile fishing in a quiet lake under a cloudy sky.png","image","1vUw27IMxojqV9APz7FwRQfBQBVJilJnI"
"storydiff","fairy_tales_16","A friendly depiction of A gentle ogre with a broad smile living in a cozy cave in the forest.png","image","1uP6GdRPP6cjIUYJM4ZswLYXR1P_6e44p"
"storydiff","fairy_tales_15","A heartwarming illustration of A friendly troll with moss-covered skin under a stone bridge covered in ivy.png","image","1IXV4TdDPe71dVtrAxSdOXGCXPN0Kmr4i"
"storydiff","fairy_tales_15","A heartwarming illustration of A friendly troll with moss-covered skin sitting by a campfire in a foggy forest.png","image","1qkjG0OwMWls9-wHHVSX_aCz83MtKwA88"
"storydiff","fairy_tales_15","A heartwarming illustration of A friendly troll with moss-covered skin resting under a large oak tree.png","image","1oaFE1jVm3zgMRblfRnBlXzUM1sUnKkZB"
"storydiff","fairy_tales_15","A heartwarming illustration of A friendly troll with moss-covered skin helping travelers across a river.png","image","1Fe2A3Bbz6R3DqlndsZBOeN3qfWccxRGw"
"storydiff","fairy_tales_15","A heartwarming illustration of A friendly troll with moss-covered skin guarding a treasure chest in a dark cave.png","image","1Vnrh6MucCivgTwb62XvJnjcGIhRLNJma"
"storydiff","fairy_tales_15","A heartwarming illustration of A friendly troll with moss-covered skin fishing in a quiet stream at dusk.png","image","16wLXyTIsMkRGj_wTfVA4BONb8e3_OoWE"
"storydiff","fairy_tales_15","A heartwarming illustration of A friendly troll with moss-covered skin carving runes into a rock.png","image","1Kskb-tJ1A1oML43f0eCTBCq5vS8ApxmI"
"storydiff","fairy_tales_15","A heartwarming illustration of A friendly troll with moss-covered skin building a shelter from fallen logs.png","image","1POkiwFpaWV7zhaIjtHr-Yu3YKHh5_SYU"
"storydiff","fairy_tales_14","A serene painting of A delicate water nymph with flowing hair in a serene glade surrounded by flowers.png","image","1GmtXz2Tey1j_ceHB9pxEJvSf9KBG2Etx"
"storydiff","fairy_tales_14","A serene painting of A delicate water nymph with flowing hair dancing on a moonlit pond.png","image","1mr4LAP9vYDu6chRB_d6LRBA6KHXzt4j5"
"storydiff","fairy_tales_14","A serene painting of A delicate water nymph with flowing hair floating in a tranquil lake.png","image","1uIh1vOq9KTeOeLK4uOEXbrbUbfSvuXn7"
"storydiff","fairy_tales_14","A serene painting of A delicate water nymph with flowing hair playing with fish in a crystal-clear stream.png","image","1lMCmpnK5jkEal8zbnXww1k-wV5D7MPk0"
"storydiff","fairy_tales_14","A serene painting of A delicate water nymph with flowing hair gathering dew at the break of day.png","image","1GUpH7wsV5jGTIeIWDLY7S02rhOUPxII7"
"storydiff","fairy_tales_14","A serene painting of A delicate water nymph with flowing hair singing beside a sparkling waterfall.png","image","18wEc8HJ9dM_mU0fKIEcJIbBowonz29-7"
"storydiff","fairy_tales_14","A serene painting of A delicate water nymph with flowing hair resting among blooming lilies.png","image","1VlTowqaG4KM4AGM-Al2U_CiYLK5vgyla"
"storydiff","fairy_tales_14","A serene painting of A delicate water nymph with flowing hair under a weeping willow at dawn.png","image","121a1V_UQABPmFikTb3_UO6kHX0yrC8s1"
"storydiff","fairy_tales_12","A majestic painting of A majestic griffin with golden feathers flying above a lush green valley.png","image","1vReAJkU4S6yE890Y8_tsFZfOgdD2Wtlg"
"storydiff","fairy_tales_12","A majestic painting of A majestic griffin with golden feathers standing guard over a hidden treasure.png","image","1M0zxU3YDk8N_kycu04l3nRcWbH4TrwXk"
"storydiff","fairy_tales_12","A majestic painting of A majestic griffin with golden feathers hunting in a dense forest.png","image","1MnpKwz8Z22PLzlYdNj8F29bWE9BbN72L"
"storydiff","fairy_tales_12","A majestic painting of A majestic griffin with golden feathers resting on a rocky outcrop at sunset.png","image","13wgIAp1kX8Pyqx_p-zriI2kZuUSuzVWz"
"storydiff","fairy_tales_12","A majestic painting of A majestic griffin with golden feathers soaring over a sprawling desert.png","image","1AcAg1MiBYSsE_VXsxS16h9qA8HuPuoJa"
"storydiff","fairy_tales_12","A majestic painting of A majestic griffin with golden feathers gliding through the clouds in a clear sky.png","image","1mCXpFSj8mna4H4aayTjSwd3Wo8EX3vd0"
"storydiff","fairy_tales_12","A majestic painting of A majestic griffin with golden feathers perched on a high cliff watching the horizon.png","image","1AKZzigEy0UTrSXAxJasFT6IgsSsTK77T"
"storydiff","fairy_tales_11","A mystical illustration of A wise wizard with a long, flowing beard in a tower filled with ancient tomes and artifacts.png","image","16G1YsnDnzA0n94P05gZUskr3Jp70vLk_"
"storydiff","fairy_tales_11","A mystical illustration of A wise wizard with a long, flowing beard standing before a magical portal in the forest.png","image","1C0PKGF2d7-Nc1w4FGAl4yx16muAHo9p_"
"storydiff","fairy_tales_11","A mystical illustration of A wise wizard with a long, flowing beard writing runes in a dusty spellbook.png","image","18N9Ov11MXwvUlMFRADBxJEshOIRv-KKB"
"storydiff","fairy_tales_11","A mystical illustration of A wise wizard with a long, flowing beard consulting a crystal ball.png","image","1xDEktUikmhoc_aM6ogC-bF6CHGjQT-aI"
"storydiff","fairy_tales_11","A mystical illustration of A wise wizard with a long, flowing beard summoning a storm over a mountain peak.png","image","1KOjCIRwMMeiKoI7E3WpydqKqY46vqj_h"
"storydiff","fairy_tales_11","A mystical illustration of A wise wizard with a long, flowing beard casting a spell by the light of a full moon.png","image","1QqdKVSkENtEqH6BgtJHY44spwpccmr02"
"storydiff","fairy_tales_11","A mystical illustration of A wise wizard with a long, flowing beard mixing potions in a dimly lit chamber.png","image","1pN9G6DPdSDSFGnV7PosNgtJZPvfWM5r4"
"storydiff","fairy_tales_10","A whimsical painting of A delicate fairy with translucent wings weaving through a field of wildflowers.png","image","1jA5tzaoqqBSa5q09pG3aiBRU5xxaRnsk"
"storydiff","fairy_tales_10","A whimsical painting of A delicate fairy with translucent wings spreading fairy dust over a sleeping village.png","image","12vDVGT2Od8sFVkvO_lxKpSGeLXMmA2uS"
"storydiff","fairy_tales_10","A whimsical painting of A delicate fairy with translucent wings playing with fireflies at dusk.png","image","13VHMfnhXJLCDll83eE69tDt06HKcHfKg"
"storydiff","fairy_tales_10","A whimsical painting of A delicate fairy with translucent wings sitting on a mushroom in a magical forest.png","image","11uQu99fFJJlgMilzMZBIOg9ECakdp6lf"
"storydiff","fairy_tales_10","A whimsical painting of A delicate fairy with translucent wings hovering over a moonlit pond.png","image","1noV8igAFq2ajz0gSEtN8pLQYKTFjVo0x"
"storydiff","fairy_tales_10","A whimsical painting of A delicate fairy with translucent wings hiding in the hollow of an ancient tree.png","image","1b4H3xBKwqIcWNAj2vM8rwv5sCnD2iEc4"
"storydiff","fairy_tales_10","A whimsical painting of A delicate fairy with translucent wings dancing on the petals of a giant flower.png","image","1Qu-sA1XGLTGK-7dVsPzRmLJQrfOH-kNu"
"storydiff","fairy_tales_1","A dreamy illustration of A beautiful princess with a kind smile singing to woodland animals in a forest.png","image","1dIElUStceE4trCfoU_7_ZbnVOknwyXNk"
